,country,stage,excluded_gene,Q,alpha,omega,adaptive_divergence,neutral_divergence,selected_divergence
77,ghana,schizont,PF3D7_1442400,0.0001455331,0.84555,0.17219,0.002635,0.015304,0.003117
78,ghana,schizont,PF3D7_1107800,0.0001455519,0.850914,0.17954,0.002725,0.015177,0.003202
79,ghana,schizont,PF3D7_1349500,0.0001455311,0.848913,0.17672,0.002673,0.015124,0.003148
80,ghana,schizont,PF3D7_1248700,0.0001455604,0.855674,0.186511,0.002698,0.014467,0.003153
81,ghana,schizont,PF3D7_0318500,0.0001454996,0.850837,0.179367,0.002656,0.014807,0.003122
82,ghana,schizont,PF3D7_0814400,0.0001455401,0.846894,0.173987,0.002676,0.015378,0.003159
83,ghana,schizont,PF3D7_1361800,0.0001454612,0.848052,0.175457,0.002763,0.015746,0.003258
84,ghana,schizont,PF3D7_1021800,0.0001455498,0.848366,0.175992,0.002676,0.015204,0.003154
85,ghana,schizont,PF3D7_0611800,0.0001455381,0.848724,0.176469,0.002673,0.015147,0.003149
86,ghana,schizont,PF3D7_1206300,0.0001455626,0.84851,0.176205,0.002674,0.015177,0.003152
87,ghana,schizont,PF3D7_0717500,0.0001455084,0.848752,0.176471,0.002716,0.01539,0.0032
88,ghana,schizont,PF3D7_0410700,0.000145515,0.846752,0.173766,0.002631,0.015143,0.003108
89,ghana,schizont,PF3D7_1232500,0.0001455256,0.848124,0.175632,0.002678,0.015249,0.003158
90,ghana,schizont,PF3D7_1247500,0.0001455051,0.848116,0.175596,0.002665,0.015179,0.003143
91,ghana,schizont,PF3D7_0924000,0.0001455203,0.848401,0.176004,0.002692,0.015294,0.003173
92,ghana,schizont,PF3D7_0417400,0.0001455278,0.834869,0.159012,0.002364,0.014868,0.002832
93,ghana,schizont,PF3D7_1434400,0.0001455522,0.84784,0.175278,0.00268,0.015288,0.003161
94,ghana,schizont,PF3D7_0511500,0.0001455543,0.851207,0.179959,0.002656,0.014759,0.00312
95,ghana,schizont,PF3D7_1359900,0.000145525,0.849507,0.177535,0.002709,0.015261,0.003189
96,ghana,schizont,PF3D7_0404800,0.0001455455,0.847948,0.175417,0.002679,0.015272,0.003159
97,ghana,schizont,PF3D7_1030300,0.0001455236,0.846768,0.173797,0.002662,0.015316,0.003144
98,ghana,schizont,PF3D7_0525800,0.0001455114,0.847104,0.174233,0.002688,0.015429,0.003173
99,ghana,schizont,PF3D7_1251200,0.0001455228,0.848711,0.176433,0.002704,0.015328,0.003186
100,ghana,gametocyte,PF3D7_0906400,0.0002159064,0.82218,0.216447,0.003319,0.015335,0.004037
101,ghana,gametocyte,PF3D7_1231400,0.0002159354,0.821035,0.214791,0.003268,0.015213,0.00398
