,pi_ns
Pf3D7_02_v3:467847-468476,0.001043022012097368
Pf3D7_02_v3:469790-473491,0.0008804206383701329
Pf3D7_02_v3:475242-477074,2.5837682350604297e-05
Pf3D7_02_v3:477432-479091,7.606912886949581e-05
Pf3D7_02_v3:480100-481432,0.0005949405150445073
Pf3D7_02_v3:483436-488970,0.00015307240264031044
Pf3D7_02_v3:489904-490818,2.9717737112662524e-05
Pf3D7_02_v3:495166-507854,0.0003704500535940607
Pf3D7_02_v3:509525-521746,0.00031596500906162306
Pf3D7_02_v3:522931-523999,2.7563597066146836e-05
Pf3D7_02_v3:524700-526043,0.00014852932907577282
Pf3D7_02_v3:528249-531923,0.00021688501816459322
Pf3D7_02_v3:533253-534350,4.757118850716973e-05
Pf3D7_02_v3:540409-540969,9.772443979850886e-05
Pf3D7_02_v3:541811-543807,0.0006717478889574312
Pf3D7_02_v3:543802-545895,0.00011464472668339378
Pf3D7_02_v3:546482-555294,0.0003146981074462501
Pf3D7_02_v3:558585-560594,0.0003349774729499652
Pf3D7_02_v3:561122-564622,0.0001189306740335119
Pf3D7_02_v3:566121-567894,0.000198362157268499
Pf3D7_02_v3:568529-573315,6.164085570641671e-05
Pf3D7_02_v3:578662-586164,0.00023234403854923704
Pf3D7_02_v3:586765-589051,0.0001324477527273045
Pf3D7_02_v3:594196-599340,0.00011824480629904134
Pf3D7_02_v3:605045-609325,0.0002951917606486236
Pf3D7_02_v3:610625-615372,6.359432767789448e-05
Pf3D7_02_v3:616772-619429,0.00047862366235421907
Pf3D7_02_v3:622524-624306,0.00012936136139410565
Pf3D7_02_v3:626976-627710,0.00040680594220708703
Pf3D7_02_v3:628642-631308,0.0008102339593814258
Pf3D7_02_v3:634589-637507,2.9005726233686212e-05
Pf3D7_02_v3:640400-642694,0.00015490504182451398
Pf3D7_02_v3:643106-644317,6.64605353591389e-05
Pf3D7_02_v3:645929-650085,1.3797932968252476e-05
Pf3D7_02_v3:650663-653362,4.943840642668253e-05
Pf3D7_02_v3:654918-656840,0.0002900122644567832
Pf3D7_02_v3:658636-664629,0.00017988890252173704
Pf3D7_02_v3:664984-668532,0.00025053375704925124
Pf3D7_02_v3:668985-669841,0.0003866722199208292
Pf3D7_02_v3:670413-674558,0.0002400774949457699
Pf3D7_02_v3:675431-677599,0.00015190568682629617
Pf3D7_02_v3:678487-683703,0.00011321210217064547
Pf3D7_02_v3:686485-688545,8.359064799849678e-05
Pf3D7_02_v3:690311-695783,0.0005372408906130951
Pf3D7_02_v3:696193-699561,4.7134392113800854e-05
Pf3D7_02_v3:701245-702894,0.00037904041801908644
Pf3D7_02_v3:703090-706587,0.0002607816725336871
Pf3D7_02_v3:707738-709393,8.280862192637105e-05
Pf3D7_02_v3:709799-715252,0.00017179183387048636
Pf3D7_02_v3:717692-718281,0.00032719257162872246
Pf3D7_02_v3:720437-722661,2.96793766246652e-05
Pf3D7_02_v3:723747-729932,8.568977133927727e-05
Pf3D7_02_v3:731120-732312,0.0005031594766393573
Pf3D7_02_v3:734272-734595,0.00014175777906703233
Pf3D7_02_v3:735438-736997,8.673936497021365e-05
Pf3D7_02_v3:738860-739852,2.8072272618114693e-05
Pf3D7_02_v3:741014-742459,9.949826586148866e-05
Pf3D7_02_v3:743289-745712,0.00012763301666732316
Pf3D7_02_v3:747566-749365,6.0734468136708074e-05
Pf3D7_02_v3:750049-751737,5.281430829744835e-05
Pf3D7_02_v3:752966-753439,0.0001729071493982261
Pf3D7_02_v3:755418-762560,0.00026370329834647167
Pf3D7_02_v3:763491-765191,4.9017938929739326e-05
Pf3D7_02_v3:769761-771041,4.501625433960178e-05
Pf3D7_02_v3:772316-772690,0.00021003713019523298
Pf3D7_02_v3:773335-773754,0.00019479933210252327
Pf3D7_02_v3:774815-776036,0.00016126100202397403
Pf3D7_02_v3:776828-778065,0.0001206536993226634
Pf3D7_02_v3:779418-782132,0.0001408112674361336
Pf3D7_02_v3:783723-784828,0.0010686742625447406
Pf3D7_02_v3:786870-787940,0.0010032409039929416
Pf3D7_02_v3:796752-801586,0.0004245801936763647
Pf3D7_02_v3:804520-807741,0.0007104016873901176
Pf3D7_02_v3:813827-814654,0.005696225661217682
Pf3D7_02_v3:823825-824864,0.000524724774818263
Pf3D7_02_v3:831189-832005,0.00023227714417647005
Pf3D7_02_v3:833805-834688,0.00043297887908694624
Pf3D7_02_v3:838843-844116,0.0019015966580122636
Pf3D7_03_v3:78195-80393,0.00041994465796784514
Pf3D7_03_v3:85305-86131,0.0011058568508410655
Pf3D7_03_v3:88250-89231,0.00021321596233347048
Pf3D7_03_v3:91115-93463,0.0006552658389965694
Pf3D7_03_v3:96568-97907,0.0007051210552812896
Pf3D7_03_v3:105913-107109,5.126995884997066e-05
Pf3D7_03_v3:107961-109880,0.0006935287693866802
Pf3D7_03_v3:114070-118086,0.00045095167652128
Pf3D7_03_v3:119458-124735,0.00012339529004559585
Pf3D7_03_v3:135418-140660,0.004964871815068122
Pf3D7_03_v3:141556-145653,0.0005999055060444824
Pf3D7_03_v3:146372-147056,0.00012716340912423757
Pf3D7_03_v3:148046-149305,0.0002524565540082823
Pf3D7_03_v3:152168-156146,1.4294523820039642e-05
Pf3D7_03_v3:159353-161704,6.56001856296356e-05
Pf3D7_03_v3:162778-167103,0.00013641225161823965
Pf3D7_03_v3:169571-174300,0.000252811980689043
Pf3D7_03_v3:175022-175799,0.00034501849911748307
Pf3D7_03_v3:178420-181127,4.401595318925335e-05
Pf3D7_03_v3:182731-189411,9.01856746839248e-05
Pf3D7_03_v3:191245-192591,0.0003974290591607809
Pf3D7_03_v3:194430-196211,0.00014984889736283002
Pf3D7_03_v3:196570-197438,0.0001054418683921401
Pf3D7_03_v3:198542-201584,8.02771209534935e-05
Pf3D7_03_v3:204542-206119,0.00012466376717829372
Pf3D7_03_v3:212283-216572,0.00029256924126539824
Pf3D7_03_v3:221323-222516,0.003475966148473477
Pf3D7_03_v3:224160-225793,0.0006936734295938543
Pf3D7_03_v3:227057-231397,0.00023416417837345506
Pf3D7_03_v3:231793-232305,0.00037734795158237864
Pf3D7_03_v3:234058-235334,6.667373559579229e-05
Pf3D7_03_v3:236334-248270,0.0002287017708233799
Pf3D7_03_v3:251242-254661,8.089112197628955e-05
Pf3D7_03_v3:255276-258416,4.153155014297787e-05
Pf3D7_03_v3:260332-261085,5.3368896224869594e-05
Pf3D7_03_v3:261485-273286,0.0001535790671087333
Pf3D7_03_v3:275864-277717,9.36463355215419e-05
Pf3D7_03_v3:278956-279828,0.00046355747270411665
Pf3D7_03_v3:281916-285260,0.00012753908278889716
Pf3D7_03_v3:285579-286112,0.0001531138806516374
Pf3D7_03_v3:288637-290747,0.00016404146728503388
Pf3D7_03_v3:292943-294548,0.00013888838389685993
Pf3D7_03_v3:295107-296094,7.224955955597353e-05
Pf3D7_03_v3:298517-300478,2.507790437809766e-05
Pf3D7_03_v3:301007-301906,2.7385202802903973e-05
Pf3D7_03_v3:302826-303083,0.002443528710481737
Pf3D7_03_v3:304317-304999,0.00012258871374637708
Pf3D7_03_v3:312693-313342,0.00024790934786379353
Pf3D7_03_v3:314976-316236,3.259574877492399e-05
Pf3D7_03_v3:318804-320336,0.00016043137330505185
Pf3D7_03_v3:321050-322162,5.509252430481314e-05
Pf3D7_03_v3:322933-324836,0.0002712164219282321
Pf3D7_03_v3:325922-328383,0.00010536969208603452
Pf3D7_03_v3:328787-335269,0.00018502338402969596
Pf3D7_03_v3:337179-339278,2.9920829530552272e-05
Pf3D7_03_v3:340028-351652,0.00030548695768805337
Pf3D7_03_v3:353549-355045,2.8437062403332524e-05
Pf3D7_03_v3:356319-361454,0.000705215808192983
Pf3D7_03_v3:362342-364233,0.002184506908734931
Pf3D7_03_v3:365659-366672,0.0005197914670198306
Pf3D7_03_v3:369925-370789,0.0002661174146473326
Pf3D7_03_v3:372632-374230,8.53337728048532e-05
Pf3D7_03_v3:375806-377437,0.00021296795801133456
Pf3D7_03_v3:378045-378517,0.00012769174447572728
Pf3D7_03_v3:379130-383290,0.00026010203293334367
Pf3D7_03_v3:384375-386879,0.00010261940211764033
Pf3D7_03_v3:387219-388473,7.799179953295775e-05
Pf3D7_03_v3:389137-394604,0.0003839749803059549
Pf3D7_03_v3:397649-400516,0.00013859791381808678
Pf3D7_03_v3:407980-408318,0.0003095296039780403
Pf3D7_03_v3:409102-410928,0.0001697160282554415
Pf3D7_03_v3:412089-413762,2.589104755796065e-05
Pf3D7_03_v3:414234-419673,0.0002300884908409416
Pf3D7_03_v3:420697-421515,7.086087691877781e-05
Pf3D7_03_v3:422379-424680,0.00023409350790597967
Pf3D7_03_v3:427290-440942,0.00011031691706791155
Pf3D7_03_v3:442720-446457,0.00016019297280302382
Pf3D7_03_v3:447500-451384,0.00010671642697088287
Pf3D7_03_v3:452297-459106,0.0002103160399747505
Pf3D7_03_v3:461175-462027,6.345611206325216e-05
Pf3D7_03_v3:463326-464274,8.130178978849177e-05
Pf3D7_03_v3:466085-468445,0.00010344170759883229
Pf3D7_03_v3:469287-470118,0.0014732400806926956
Pf3D7_03_v3:470860-473161,0.00026676967702192743
Pf3D7_03_v3:474788-479086,0.00027240334026854224
Pf3D7_03_v3:480122-483453,0.00019454879862976227
Pf3D7_03_v3:488804-496510,0.0001555691509540747
Pf3D7_03_v3:499602-502353,0.0007898978835408147
Pf3D7_03_v3:502698-505848,0.0002548946379311959
Pf3D7_03_v3:506655-508846,8.294142720421163e-05
Pf3D7_03_v3:509291-511597,0.0011138526229978745
Pf3D7_03_v3:512130-512951,0.00010837778075135473
Pf3D7_03_v3:513752-516262,4.8417841779706826e-05
Pf3D7_03_v3:516793-520503,0.0001121257527912181
Pf3D7_03_v3:524154-526439,0.0001247472958913321
Pf3D7_03_v3:529037-530776,0.00012240701628305107
Pf3D7_03_v3:536043-537274,0.0002588949002495904
Pf3D7_03_v3:537621-538804,1.8484990580704287e-05
Pf3D7_03_v3:539743-542810,0.00017437062313455204
Pf3D7_03_v3:543241-543942,8.17045753940927e-05
Pf3D7_03_v3:544055-545194,0.0002529605796742256
Pf3D7_03_v3:545828-548182,0.00016258760309910604
Pf3D7_03_v3:548718-551453,0.00023665738059040756
Pf3D7_03_v3:552001-554621,0.0013591241130547936
Pf3D7_03_v3:555035-558684,0.0001798209621433437
Pf3D7_03_v3:559334-562253,0.00042005713474151633
Pf3D7_03_v3:562366-565656,0.0003159265194729749
Pf3D7_03_v3:567247-568850,5.7482772282143796e-05
Pf3D7_03_v3:572666-576823,0.00013162880016010133
Pf3D7_03_v3:577008-578366,0.00014553557262939306
Pf3D7_03_v3:579539-580465,7.992813294701442e-05
Pf3D7_03_v3:584226-585168,6.039441288942892e-05
Pf3D7_03_v3:586555-587331,0.000103254700844825
Pf3D7_03_v3:589002-592547,0.0002146350432761816
Pf3D7_03_v3:604595-607931,0.00016673629901785216
Pf3D7_03_v3:608883-610718,0.00012984188577516224
Pf3D7_03_v3:611334-612014,0.0001485474303019195
Pf3D7_03_v3:616472-622816,0.0008129672487358899
Pf3D7_03_v3:623446-630360,0.00020707512364529586
Pf3D7_03_v3:630611-631381,0.00013272326145790511
Pf3D7_03_v3:632846-633544,3.0657201060249783e-05
Pf3D7_03_v3:635586-637462,0.0004458412265904536
Pf3D7_03_v3:638283-641306,0.00013431084906788865
Pf3D7_03_v3:641482-642579,0.0004044194173824734
Pf3D7_03_v3:644186-645268,0.00018855492248142492
Pf3D7_03_v3:645921-646844,0.00030609742747676337
Pf3D7_03_v3:648635-649531,0.00018780027574904115
Pf3D7_03_v3:649849-657247,0.0002541676028821899
Pf3D7_03_v3:658272-661643,4.783184968965832e-05
Pf3D7_03_v3:662126-665152,0.00015501751628994208
Pf3D7_03_v3:667006-668391,7.191226368551182e-05
Pf3D7_03_v3:669302-670873,0.0008019179440812194
Pf3D7_03_v3:674458-675636,0.00029378412417735444
Pf3D7_03_v3:679234-681277,0.0011829418331059539
Pf3D7_03_v3:682795-683685,0.00012088085347056006
Pf3D7_03_v3:686282-689482,0.00035997498550717293
Pf3D7_03_v3:690154-694815,0.00016062092981793577
Pf3D7_03_v3:699544-709728,0.00024287307813798992
Pf3D7_03_v3:712253-714082,0.00011677846135080847
Pf3D7_03_v3:716523-721831,0.00026713062064358326
Pf3D7_03_v3:725015-726130,0.0007292401756221926
Pf3D7_03_v3:728259-738076,0.00024347229821095872
Pf3D7_03_v3:738205-738882,0.0002957141241507817
Pf3D7_03_v3:739428-741733,0.00018655407537930167
Pf3D7_03_v3:742191-742799,0.00023541086536395362
Pf3D7_03_v3:743929-745053,5.512051520485038e-05
Pf3D7_03_v3:748465-755838,0.0006574506259721578
Pf3D7_03_v3:756491-760292,0.00031413091110165926
Pf3D7_03_v3:761693-765439,0.00020149234438726662
Pf3D7_03_v3:767815-782760,0.00018874236634543125
Pf3D7_03_v3:783112-786165,0.00012816755916455862
Pf3D7_03_v3:791840-793481,9.333504504568653e-05
Pf3D7_03_v3:795577-801171,0.00017487007028561493
Pf3D7_03_v3:803592-806312,0.0005922457701875779
Pf3D7_03_v3:807277-807859,4.365330909218147e-05
Pf3D7_03_v3:810081-814172,0.00019446744734353505
Pf3D7_03_v3:815569-816855,0.00016237659549074492
Pf3D7_03_v3:817913-818695,0.0019827873764856367
Pf3D7_03_v3:820708-830802,0.00027636250842350365
Pf3D7_03_v3:831076-832509,0.0003314933623681063
Pf3D7_03_v3:833833-834777,4.532660332140762e-05
Pf3D7_03_v3:840362-841758,3.970259801541339e-05
Pf3D7_03_v3:842539-844290,0.0002527375520872511
Pf3D7_03_v3:845713-847320,2.4622944188868626e-05
Pf3D7_03_v3:848247-857504,0.0006059166498947708
Pf3D7_03_v3:860813-862102,0.00021239519427744064
Pf3D7_03_v3:865014-866420,0.000583140034244702
Pf3D7_03_v3:877735-879511,0.00018419645144385227
Pf3D7_03_v3:879959-885493,0.0002408902453110401
Pf3D7_03_v3:886962-888976,0.0007810896919992312
Pf3D7_03_v3:890014-892764,0.001700970930212745
Pf3D7_03_v3:894761-896112,6.823987340785528e-05
Pf3D7_03_v3:896546-899770,0.00042029708847862165
Pf3D7_03_v3:900857-903369,0.00012729083709366837
Pf3D7_03_v3:903764-910118,0.0002259810039699465
Pf3D7_03_v3:912916-921036,0.0003231628395819204
Pf3D7_03_v3:922974-927942,0.0004305252247794788
Pf3D7_03_v3:928644-929159,0.00014056849065029848
Pf3D7_03_v3:930640-932415,7.836680139595695e-05
Pf3D7_03_v3:933188-937006,0.00019638500383413444
Pf3D7_03_v3:938212-940173,7.655890705377009e-05
Pf3D7_03_v3:942545-945301,0.0002544276470736768
Pf3D7_03_v3:945537-946751,0.0003223361316699284
Pf3D7_03_v3:948374-952693,0.0003443598373154854
Pf3D7_03_v3:952964-962367,0.00023321597473358163
Pf3D7_03_v3:964101-965203,0.00020828050806268768
Pf3D7_03_v3:965553-966502,0.0003919465718167731
Pf3D7_03_v3:968675-969202,0.0004614995446923264
Pf3D7_03_v3:971166-975794,0.00029951841915251606
Pf3D7_03_v3:976870-978195,0.0001582057023388998
Pf3D7_03_v3:978970-980271,0.00016994730145022832
Pf3D7_03_v3:980706-983966,0.00018608366692782124
Pf3D7_03_v3:986265-987610,0.00021872839871872252
Pf3D7_03_v3:988631-990882,0.0001274352227714885
Pf3D7_03_v3:991544-993625,0.00010800864910408527
Pf3D7_03_v3:998649-1001582,5.125530690139076e-05
Pf3D7_04_v3:92576-93809,0.0012618037151727146
Pf3D7_04_v3:103742-105603,0.0017057156940169635
Pf3D7_04_v3:108380-111295,0.000922233570924119
Pf3D7_04_v3:114601-116058,0.0006333887934611559
Pf3D7_04_v3:123588-125464,0.000277414380848471
Pf3D7_04_v3:137640-146653,0.0008243818133446715
Pf3D7_04_v3:147490-148380,0.0009448904142975833
Pf3D7_04_v3:175372-177252,4.5221282942528185e-05
Pf3D7_04_v3:178518-180200,6.898882405580857e-05
Pf3D7_04_v3:180430-181551,0.0004344268374000422
Pf3D7_04_v3:182870-194712,0.0001672238031658592
Pf3D7_04_v3:195543-196745,5.156663630648136e-05
Pf3D7_04_v3:197846-201208,4.1833378662894495e-05
Pf3D7_04_v3:206228-209394,3.416353300348117e-05
Pf3D7_04_v3:211515-213854,0.00022506444942861292
Pf3D7_04_v3:219087-222838,0.0001295752152535607
Pf3D7_04_v3:223711-224131,8.154850513245408e-05
Pf3D7_04_v3:224779-231733,0.0002483586328662952
Pf3D7_04_v3:232595-233249,7.929658000449468e-05
Pf3D7_04_v3:234014-237013,0.00012124242822549803
Pf3D7_04_v3:238360-239499,0.00021041394462467932
Pf3D7_04_v3:240911-242347,0.0004774843744104804
Pf3D7_04_v3:247731-260147,0.00021330544703165839
Pf3D7_04_v3:260454-263418,0.00016516260529993333
Pf3D7_04_v3:264305-266170,0.000133367138155227
Pf3D7_04_v3:267244-268380,0.0007395467453127136
Pf3D7_04_v3:268960-271134,8.336856720038943e-05
Pf3D7_04_v3:272255-276824,0.00018062388035248967
Pf3D7_04_v3:282403-288297,0.0011659462397593074
Pf3D7_04_v3:291251-300976,0.00024321658333424428
Pf3D7_04_v3:301259-302267,0.0004309380812801616
Pf3D7_04_v3:303329-305343,2.1861507987492928e-05
Pf3D7_04_v3:305746-312993,0.00024203145818963172
Pf3D7_04_v3:316540-319178,0.0002453499883586891
Pf3D7_04_v3:321019-322545,2.612988574162094e-05
Pf3D7_04_v3:323267-325225,6.382170259622348e-05
Pf3D7_04_v3:329216-329689,0.0014169217201398206
Pf3D7_04_v3:332043-333856,0.00014424322035086934
Pf3D7_04_v3:334282-344054,0.00017843673154908067
Pf3D7_04_v3:346308-346727,0.0001502290883927726
Pf3D7_04_v3:347458-351499,0.00012782197820510282
Pf3D7_04_v3:351527-352983,0.00023012195586522588
Pf3D7_04_v3:353655-359878,0.0002154060608592789
Pf3D7_04_v3:360547-361764,0.00033834047557766895
Pf3D7_04_v3:362301-363442,0.0008658252900977894
Pf3D7_04_v3:363599-364933,0.00013887015006906116
Pf3D7_04_v3:366379-367341,0.00015024139722351869
